"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.786757218E1,-4.321188450E0,2.632682323E-1,2.048505783E0,4.789400351E0
1.787265374E1,-4.579642296E0,2.573304176E-1,2.389706612E0,5.172044102E0
1.787771567E1,-4.742933750E0,2.524361610E-1,2.678309441E0,5.452750318E0
1.788278463E1,-4.885015488E0,2.941207886E-1,2.758852959E0,5.617931381E0
1.788784974E1,-5.065768242E0,3.198614120E-1,2.815860748E0,5.804600844E0
1.789292187E1,-5.110136986E0,3.633332253E-1,3.007233620E0,5.940451590E0
1.789798604E1,-5.087095261E0,3.670434952E-1,3.131859779E0,5.985131978E0
1.790305390E1,-5.077997684E0,3.762068748E-1,3.192272186E0,6.009841413E0
1.790811843E1,-4.991447449E0,3.931765556E-1,3.133540154E0,5.906624191E0
1.791318270E1,-4.942033768E0,4.039132595E-1,2.989245415E0,5.789855942E0
1.791824526E1,-5.001580238E0,3.754019737E-1,2.788091660E0,5.738482955E0
1.792331322E1,-5.084600449E0,2.790694237E-1,2.582730293E0,5.709775585E0
1.792837807E1,-5.177630424E0,1.723773479E-1,2.365957260E0,5.695201886E0
1.793344500E1,-5.353503227E0,6.733417511E-2,2.178405762E0,5.780136881E0
1.793851083E1,-5.613274097E0,-5.491685867E-2,1.960109711E0,5.945913894E0
1.794360760E1,-5.880918980E0,-2.395787239E-1,1.816293716E0,6.159669543E0
1.794865994E1,-6.101861000E0,-4.168112278E-1,1.828103065E0,6.383447351E0
1.795373416E1,-6.305019379E0,-4.643883705E-1,1.949826241E0,6.615946515E0
1.795879770E1,-6.500451088E0,-4.616730213E-1,2.214853287E0,6.882919541E0
1.796386411E1,-6.635202408E0,-4.858282804E-1,2.486775398E0,7.102534195E0
1.796892927E1,-6.660893917E0,-5.108541250E-1,2.760911942E0,7.228493236E0
1.797397041E1,-6.728190899E0,-5.254743099E-1,3.030257225E0,7.397779050E0
1.797903078E1,-6.854132175E0,-6.003060341E-1,3.319019318E0,7.639069606E0
1.798410317E1,-6.980524540E0,-7.214696407E-1,3.490983009E0,7.838061219E0
1.798917265E1,-7.116057873E0,-8.553516865E-1,3.431500435E0,7.946389205E0
1.799422427E1,-7.296348572E0,-9.944145679E-1,3.298717499E0,8.068897072E0
1.799929041E1,-7.562006950E0,-1.183907509E0,3.066379547E0,8.245499963E0
1.800435708E1,-7.877086163E0,-1.422988176E0,2.830140114E0,8.490175194E0
1.800944630E1,-8.184699059E0,-1.661036730E0,2.690400124E0,8.774200506E0
1.801448880E1,-8.482467651E0,-1.887701511E0,2.675563812E0,9.092541788E0
1.801955442E1,-8.849957466E0,-2.127180576E0,2.637186050E0,9.476359777E0
1.802462187E1,-9.148679733E0,-2.376979589E0,2.639868736E0,9.814136731E0
1.802969093E1,-9.527198792E0,-2.663561106E0,2.757774353E0,1.026973193E1
1.803475317E1,-9.866128922E0,-2.934752464E0,3.033957481E0,1.073117747E1
1.803982010E1,-1.016829967E1,-3.195755720E0,3.186017990E0,1.112465206E1
1.804488515E1,-1.036429691E1,-3.396947861E0,3.178423882E0,1.136047022E1
1.804999015E1,-1.065161228E1,-3.630024910E0,3.150329590E0,1.168582481E1
1.805505234E1,-1.105178738E1,-3.903940678E0,3.271518707E0,1.216904235E1
1.806009520E1,-1.139660645E1,-4.283342361E0,3.415111542E0,1.264486643E1
1.806516354E1,-1.161367035E1,-4.660932064E0,3.559782982E0,1.301052196E1
1.807025354E1,-1.173062134E1,-4.972011566E0,3.554889679E0,1.322745692E1
1.807529541E1,-1.184708023E1,-5.217797279E0,3.448178291E0,1.339659106E1
1.808036229E1,-1.200598145E1,-5.415338039E0,3.373867035E0,1.359604558E1
1.808543052E1,-1.217001152E1,-5.650015831E0,3.305427551E0,1.381874490E1
1.809049552E1,-1.228537750E1,-5.921072483E0,3.257030487E0,1.402133543E1
1.809556052E1,-1.239455509E1,-6.110888958E0,3.178315163E0,1.417990293E1
1.810062666E1,-1.245881081E1,-6.333953857E0,3.040469170E0,1.430333496E1
1.810569500E1,-1.250915051E1,-6.547181129E0,2.908164978E0,1.441533387E1
1.811079026E1,-1.242402363E1,-6.794121265E0,2.822222710E0,1.443888458E1
1.811582541E1,-1.213484192E1,-7.121348381E0,2.774950981E0,1.434114166E1
1.812089052E1,-1.187222958E1,-7.367409706E0,2.627998352E0,1.421741665E1
1.812596197E1,-1.165591049E1,-7.541740417E0,2.450778961E0,1.409767411E1
1.813101385E1,-1.141914368E1,-7.675052166E0,2.302964211E0,1.395015814E1
1.813611203E1,-1.120750141E1,-7.880414963E0,2.215844154E0,1.387872448E1
1.814117739E1,-1.115719318E1,-8.175901413E0,2.150696754E0,1.399835062E1
1.814624302E1,-1.124951649E1,-8.597838402E0,1.916286469E0,1.428798797E1
1.815128156E1,-1.149023151E1,-9.147792816E0,1.744576454E0,1.479023599E1
1.815637947E1,-1.187797928E1,-9.718839645E0,1.614260674E0,1.543204696E1
1.816144328E1,-1.236396599E1,-1.028332138E1,1.577279091E0,1.615865597E1
1.816647213E1,-1.279841614E1,-1.086534882E1,1.568906784E0,1.686169413E1
1.817157447E1,-1.299844551E1,-1.140188313E1,1.678231239E0,1.737178703E1
1.817660364E1,-1.295488167E1,-1.200856209E1,1.846949577E0,1.776079236E1
1.818167447E1,-1.282122326E1,-1.262450027E1,1.987085342E0,1.810276999E1
1.818673802E1,-1.259031963E1,-1.325159645E1,1.942966461E0,1.838194972E1
1.819181463E1,-1.221961594E1,-1.384416008E1,1.891774178E0,1.856228950E1
1.819687479E1,-1.171131134E1,-1.443673134E1,2.031492233E0,1.870029373E1
1.820194510E1,-1.104867649E1,-1.499320030E1,2.261312485E0,1.876120576E1
1.820700552E1,-1.010027790E1,-1.544901848E1,2.566793442E0,1.863534851E1
1.821206697E1,-8.979618073E0,-1.581700706E1,3.017601013E0,1.843684271E1
1.821713312E1,-7.888206005E0,-1.615807152E1,3.374859810E0,1.829471913E1
1.822220057E1,-6.772949696E0,-1.652286148E1,3.789734840E0,1.825485933E1
1.822727947E1,-5.683576107E0,-1.686633301E1,4.107006073E0,1.826591704E1
1.823235755E1,-4.712677479E0,-1.723660469E1,4.193096161E0,1.835461592E1
1.823741177E1,-3.606534004E0,-1.756902313E1,4.062786102E0,1.838977684E1
1.824247979E1,-2.317846775E0,-1.782288361E1,3.955720901E0,1.840313347E1
1.824754510E1,-9.983864427E-1,-1.797347260E1,3.701693535E0,1.837784067E1
1.825260900E1,3.099870384E-1,-1.803444481E1,3.295753479E0,1.833573785E1
1.825767791E1,1.521814346E0,-1.797616005E1,2.821322441E0,1.825974012E1
1.826274474E1,2.656930208E0,-1.785739517E1,2.316131592E0,1.820193138E1
1.826781062E1,3.989012957E0,-1.763202858E1,1.925707817E0,1.817990668E1
1.827287645E1,5.291596889E0,-1.718690109E1,1.584724426E0,1.805275376E1
1.827794354E1,6.430011749E0,-1.662699127E1,1.184918404E0,1.786633486E1
1.828301348E1,7.311959743E0,-1.605731773E1,8.862152100E-1,1.766600083E1
1.828806343E1,7.931741238E0,-1.549656487E1,7.621030807E-1,1.742517841E1
1.829314250E1,8.349369049E0,-1.497136307E1,8.984975815E-1,1.716569176E1
1.829820843E1,8.578435898E0,-1.450589561E1,1.129808426E0,1.689044218E1
1.830329854E1,8.564234734E0,-1.412022209E1,1.484987259E0,1.658107281E1
1.830833854E1,8.461738586E0,-1.381983948E1,1.779710770E0,1.630203526E1
1.831342630E1,8.286833763E0,-1.353122139E1,1.911568642E0,1.598185411E1
1.831849244E1,8.018630028E0,-1.328323364E1,2.009820938E0,1.564551385E1
1.832355833E1,7.754579067E0,-1.304727840E1,2.017175674E0,1.531123666E1
1.832862416E1,7.599145889E0,-1.287605858E1,2.024751663E0,1.508772753E1
1.833369083E1,7.719167233E0,-1.278188992E1,2.078268051E0,1.507585655E1
1.833875651E1,7.999400616E0,-1.255688763E1,1.931396484E0,1.501319851E1
1.834382317E1,8.255295753E0,-1.224173737E1,1.723048210E0,1.486536030E1
1.834888781E1,8.438760757E0,-1.191767693E1,1.524973869E0,1.468227679E1
1.835391927E1,8.566493034E0,-1.164232063E1,1.354015350E0,1.451763721E1
1.835901312E1,8.793480873E0,-1.141276360E1,1.250671387E0,1.446169622E1
1.836408812E1,8.951478004E0,-1.119594383E1,1.148266792E0,1.438042535E1
1.836913026E1,9.006072044E0,-1.099472046E1,1.030527115E0,1.424974378E1
1.837422067E1,9.042492867E0,-1.083302116E1,1.048426628E0,1.414991955E1
1.837924822E1,9.189391136E0,-1.064678764E1,1.070651054E0,1.410479671E1
1.838435322E1,9.359971046E0,-1.039797020E1,1.011288643E0,1.402674399E1
1.838940624E1,9.431410789E0,-1.025964069E1,9.020900726E-1,1.396515317E1
1.839444750E1,9.350452423E0,-1.020788193E1,8.773336411E-1,1.387088780E1
1.839951364E1,9.166933060E0,-1.019679070E1,9.679718018E-1,1.374569648E1
1.840461755E1,8.985953331E0,-1.014000893E1,1.114031792E0,1.359441816E1
1.840965947E1,8.908324242E0,-1.008851433E1,1.231988907E0,1.351496056E1
1.841472187E1,8.792978287E0,-1.009004784E1,1.305042267E0,1.344725503E1
1.841979062E1,8.527657509E0,-1.006825161E1,1.362064362E0,1.326445824E1
1.842485984E1,8.200887680E0,-1.013047218E1,1.486694336E0,1.311835681E1
1.842994583E1,7.877680302E0,-1.020425415E1,1.668931961E0,1.299884547E1
1.843499281E1,7.666289330E0,-1.020605087E1,1.762739182E0,1.288575632E1
1.844005890E1,7.532691002E0,-1.021467590E1,1.895019531E0,1.283246417E1
1.844512416E1,7.400676250E0,-1.022057343E1,2.194844246E0,1.280810179E1
1.845021239E1,7.287861824E0,-1.036472416E1,2.549265862E0,1.292436433E1
1.845525421E1,7.365353584E0,-1.054442406E1,2.912621498E0,1.318774720E1
1.846032333E1,7.685590744E0,-1.067371845E1,3.208418846E0,1.353848301E1
1.846538760E1,8.109805107E0,-1.079675579E1,3.257686615E0,1.389069460E1
1.847047364E1,8.441354752E0,-1.085894966E1,3.060988426E0,1.409052547E1
1.847551916E1,8.742265701E0,-1.086046696E1,2.616331100E0,1.418527901E1
1.848058463E1,8.994889259E0,-1.085284424E1,2.072063446E0,1.424730528E1
1.848565536E1,9.167141914E0,-1.085441875E1,1.485638618E0,1.428502781E1
1.849070932E1,9.389521599E0,-1.079518414E1,1.113175392E0,1.435054967E1
1.849580666E1,9.622727394E0,-1.065289021E1,9.830608368E-1,1.438914038E1
1.850087104E1,9.797253609E0,-1.043056011E1,1.023528099E0,1.434678962E1
1.850593895E1,9.925118446E0,-1.015958405E1,1.227321625E0,1.425592658E1
1.851097000E1,9.909194946E0,-9.821434021E0,1.558379173E0,1.403856319E1
1.851603458E1,9.848392487E0,-9.447773933E0,1.968743324E0,1.378866263E1
1.852110124E1,9.890310287E0,-9.092191696E0,2.235737801E0,1.361927718E1
1.852616687E1,1.007209301E1,-8.726495743E0,2.311489105E0,1.352559675E1
1.853123302E1,1.045925999E1,-8.386851311E0,2.222294807E0,1.358948081E1
1.853629989E1,1.086808872E1,-8.059125900E0,1.977752686E0,1.367393025E1
1.854136531E1,1.128986263E1,-7.723827839E0,1.584768295E0,1.377062109E1
1.854643635E1,1.165830612E1,-7.351942062E0,1.076607704E0,1.382484133E1
1.855150718E1,1.202634430E1,-6.995771408E0,5.560169220E-1,1.392418506E1
1.855656656E1,1.234146976E1,-6.674118042E0,-2.744579315E-2,1.403055526E1
1.856164000E1,1.259134579E1,-6.307412148E0,-5.326595306E-1,1.409287632E1
1.856669885E1,1.264645004E1,-5.957597733E0,-9.477701187E-1,1.401156442E1
1.857179916E1,1.251810360E1,-5.653243065E0,-1.275052071E0,1.379448559E1
1.857682650E1,1.229852962E1,-5.468717575E0,-1.451877594E0,1.353767526E1
1.858189317E1,1.188429832E1,-5.286562920E0,-1.511737823E0,1.309464186E1
1.858695958E1,1.136762714E1,-5.049721718E0,-1.626455784E0,1.254464008E1
1.859207078E1,1.081434155E1,-4.839629173E0,-1.742886543E0,1.197537670E1
1.859710270E1,1.026899147E1,-4.606461525E0,-1.827041149E0,1.140218194E1
1.860217177E1,9.642468452E0,-4.426462173E0,-1.828649998E0,1.076637014E1
1.860723656E1,9.111536026E0,-4.241950989E0,-1.783638000E0,1.020762467E1
1.861230854E1,8.750711441E0,-4.057402134E0,-1.780850887E0,9.808613189E0
1.861739942E1,8.524209023E0,-3.784149408E0,-1.734251022E0,9.486282349E0
1.862244604E1,8.406388283E0,-3.474829912E0,-1.632248402E0,9.241538926E0
1.862751218E1,8.347913742E0,-3.158296824E0,-1.554182053E0,9.059690090E0
1.863257135E1,8.359179497E0,-2.858614445E0,-1.636659622E0,8.984776743E0
1.863763750E1,8.411808014E0,-2.549275160E0,-1.705037594E0,8.953461403E0
1.864270453E1,8.573342323E0,-2.292293072E0,-1.788336277E0,9.052897479E0
1.864776947E1,8.762909889E0,-1.951270461E0,-1.946556568E0,9.186137851E0
1.865283520E1,8.882549286E0,-1.612271428E0,-2.148630142E0,9.279855196E0
1.865790098E1,8.860888481E0,-1.303858399E0,-2.172170639E0,9.215949039E0
1.866299500E1,8.786730766E0,-1.128586292E0,-2.134771347E0,9.112496545E0
1.866805781E1,8.818563461E0,-8.762242794E-1,-2.108307838E0,9.109324478E0
1.867309166E1,8.903198242E0,-6.284651756E-1,-2.236073494E0,9.201191884E0
1.867815708E1,8.860686302E0,-3.754589558E-1,-2.283339024E0,9.157858280E0
1.868325130E1,8.690572739E0,-2.369861603E-1,-2.218820572E0,8.972479128E0
1.868832010E1,8.266003609E0,-1.246397495E-1,-2.097514153E0,8.528887169E0
1.869338572E1,7.718298435E0,-1.172826290E-1,-1.861869812E0,7.940556980E0
1.869845161E1,7.159401894E0,-1.790964603E-1,-1.566746235E0,7.331016627E0
1.870351666E1,6.576922417E0,-2.723004818E-1,-1.199898243E0,6.691024721E0
1.870854588E1,6.099399567E0,-3.089137077E-1,-9.380283356E-1,6.178834834E0
1.871361385E1,5.673961639E0,-2.748081684E-1,-8.072423935E-1,5.737682502E0
1.871868072E1,5.216476917E0,-1.275250912E-1,-6.826925278E-1,5.262505408E0
1.872374562E1,4.810248375E0,-3.980684280E-2,-6.885166168E-1,4.859437122E0
1.872881255E1,4.512482166E0,-4.192829132E-3,-5.470457077E-1,4.545522180E0
1.873388026E1,4.271570206E0,2.273797989E-2,-4.168920517E-1,4.291925910E0
1.873894770E1,4.002070427E0,1.936531067E-2,-3.533220291E-1,4.017683309E0
1.874401359E1,3.783037901E0,-6.434321404E-2,-3.802623749E-1,3.802645827E0
1.874908520E1,3.614724636E0,-1.158676147E-1,-3.613376617E-1,3.634587240E0
1.875415364E1,3.473346472E0,-1.377203465E-1,-4.473867416E-1,3.504747852E0
1.875920911E1,3.354365587E0,-6.970858574E-2,-5.356359482E-1,3.397577615E0
1.876427374E1,3.159908533E0,-6.236505508E-2,-6.908683777E-1,3.235152308E0
1.876936864E1,3.017203093E0,-8.670043945E-2,-8.079118729E-1,3.124700476E0
1.877444479E1,2.997803211E0,-1.948115826E-1,-9.443297386E-1,3.149052921E0
1.877947849E1,2.948665142E0,-2.094745636E-1,-1.109773159E0,3.157546861E0
1.878455302E1,2.845602036E0,-1.616129875E-1,-1.241977692E0,3.109031729E0
1.878962468E1,2.736131668E0,-1.876103878E-1,-1.103999138E0,2.956421529E0
1.879468682E1,2.598730326E0,-2.613515854E-1,-8.539910316E-1,2.747909140E0
1.879975000E1,2.519659996E0,-4.047446251E-1,-7.049264908E-1,2.647532071E0
1.880481546E1,2.409931183E0,-5.201072693E-1,-5.893964767E-1,2.534890152E0
1.880989552E1,2.128673792E0,-5.502176285E-1,-5.815658569E-1,2.274249414E0
1.881494354E1,1.829174995E0,-6.268250942E-1,-7.339000702E-1,2.068187655E0
1.882001812E1,1.468152285E0,-8.206876516E-1,-9.004583359E-1,1.907832426E0
1.882508437E1,1.119664431E0,-1.224376678E0,-8.995008469E-1,1.887286004E0
1.883017364E1,8.364248276E-1,-1.569130063E0,-8.271288872E-1,1.961101181E0
1.883521369E1,5.754644871E-1,-1.706516266E0,-7.026824951E-1,1.933163167E0
1.884028026E1,2.889137268E-1,-1.823639631E0,-5.931444168E-1,1.939317649E0
1.884534729E1,5.313754082E-2,-1.944396734E0,-4.888591766E-1,2.005613510E0
1.885040239E1,-9.367036819E-2,-2.016266823E0,-3.610601425E-1,2.050480545E0
1.885549849E1,-1.371138096E-1,-1.969570041E0,-1.955776215E-1,1.984000239E0
1.886056567E1,-2.111794949E-1,-1.828628778E0,2.911281586E-2,1.841012641E0
1.886563229E1,-2.819216251E-1,-1.739940047E0,2.172288895E-1,1.775967219E0
1.887069843E1,-3.255245686E-1,-1.718019843E0,3.378219604E-1,1.780921700E0
1.887576302E1,-5.169951916E-1,-1.743843794E0,4.366064072E-1,1.870534779E0
1.888082994E1,-6.915135384E-1,-1.752850294E0,4.683322906E-1,1.941651426E0
1.888589744E1,-8.613567352E-1,-1.740356445E0,5.408668518E-1,2.015766091E0
1.889096411E1,-9.670161009E-1,-1.699090123E0,6.087636948E-1,2.047588978E0
1.889602838E1,-1.070993185E0,-1.713106751E0,5.884370804E-1,2.104285946E0
1.890109437E1,-1.202105045E0,-1.813280582E0,6.091775894E-1,2.259234460E0
1.890616052E1,-1.238722444E0,-1.910756826E0,8.001966476E-1,2.413656897E0
1.891120088E1,-1.202115059E0,-1.924547911E0,1.087083817E0,2.516091513E0
1.891626052E1,-1.127397776E0,-1.924488783E0,1.309232712E0,2.586266250E0
1.892133317E1,-1.085727096E0,-1.913174868E0,1.382820129E0,2.598313474E0
1.892639255E1,-1.174298286E0,-1.979048848E0,1.463249207E0,2.727033012E0
1.893145817E1,-1.234184027E0,-2.061845303E0,1.495121956E0,2.830160053E0
1.893652302E1,-1.310501099E0,-2.115773201E0,1.468739510E0,2.889827869E0
1.894158781E1,-1.305243015E0,-2.056979895E0,1.446393967E0,2.833175096E0
1.894665322E1,-1.283340096E0,-1.995746613E0,1.461690903E0,2.786845285E0
1.895171843E1,-1.249987364E0,-1.962956905E0,1.509875298E0,2.774056891E0
1.895680036E1,-1.119450927E0,-1.829542398E0,1.552805901E0,2.647942962E0
1.896186427E1,-1.045192003E0,-1.629427433E0,1.664814949E0,2.553246737E0
1.896693265E1,-9.719114304E-1,-1.523174167E0,1.764471054E0,2.525476088E0
1.897199718E1,-9.450813532E-1,-1.489152908E0,1.856597900E0,2.560802787E0
1.897706260E1,-9.387902021E-1,-1.477680087E0,1.965444565E0,2.632078612E0
1.898212869E1,-9.610326290E-1,-1.539771318E0,1.988558769E0,2.692367992E0
1.898719650E1,-9.478034973E-1,-1.574793935E0,1.868782997E0,2.621193869E0
1.899227041E1,-9.521135092E-1,-1.580173492E0,1.675706863E0,2.492280460E0
1.899732619E1,-9.220517874E-1,-1.567907929E0,1.397646904E0,2.293890068E0
1.900239750E1,-8.604809046E-1,-1.604545593E0,1.130385399E0,2.143073750E0
1.900746270E1,-7.318669558E-1,-1.643660665E0,9.574823380E-1,2.038141813E0
1.901252739E1,-5.480105877E-1,-1.632223368E0,8.905982971E-1,1.938461775E0
1.901762036E1,-3.012335300E-1,-1.656311750E0,9.509420395E-1,1.933494509E0
1.902267697E1,-8.460450172E-2,-1.608140945E0,1.126280785E0,1.965142139E0
1.902774161E1,6.233072281E-2,-1.488224268E0,1.258385658E0,1.949931039E0
1.903281312E1,1.042001247E-1,-1.349614859E0,1.277901649E0,1.861545207E0
1.903787895E1,1.476979256E-2,-1.275917768E0,1.285431862E0,1.811220409E0
1.904294750E1,-1.200139523E-1,-1.300400972E0,1.467656136E0,1.964550984E0
1.904802250E1,-3.145455122E-1,-1.387382507E0,1.769434929E0,2.270389629E0
1.905308161E1,-5.493986607E-1,-1.532490492E0,2.116519928E0,2.670210217E0
1.905811729E1,-7.263555527E-1,-1.618853569E0,2.166817665E0,2.800603160E0
1.906317666E1,-8.579463959E-1,-1.651786804E0,2.088404655E0,2.797482023E0
1.906827796E1,-1.002039790E0,-1.734202147E0,2.041821480E0,2.860170586E0
1.907334281E1,-1.137405872E0,-1.727126837E0,1.926578522E0,2.826369408E0
1.907841104E1,-1.299715638E0,-1.756949782E0,1.728218079E0,2.786192923E0
1.908347593E1,-1.481838942E0,-1.825313091E0,1.628515244E0,2.860013362E0
1.908854098E1,-1.635491014E0,-1.924666643E0,1.555395126E0,2.966214177E0
1.909360791E1,-1.681603432E0,-2.018848658E0,1.525475502E0,3.038192803E0
1.909867250E1,-1.739930034E0,-2.045588970E0,1.414272308E0,3.035120577E0
1.910373895E1,-1.703070402E0,-1.990542531E0,1.236280441E0,2.896739148E0
1.910876968E1,-1.657254577E0,-1.874989271E0,1.106326103E0,2.736061941E0
1.911383583E1,-1.671461582E0,-1.743882418E0,1.028896332E0,2.625554678E0
1.911890250E1,-1.678804517E0,-1.640006304E0,1.015849113E0,2.557333514E0
1.912397932E1,-1.624399424E0,-1.527740240E0,1.143762589E0,2.506163719E0
1.912904104E1,-1.487130046E0,-1.412357569E0,1.407866478E0,2.487649030E0
1.913411291E1,-1.333889246E0,-1.337615967E0,1.748304367E0,2.573916307E0
1.913918208E1,-1.245474577E0,-1.244353533E0,2.002346039E0,2.666273110E0
1.914424817E1,-1.135493040E0,-1.130803943E0,2.129541397E0,2.665147006E0
1.914930630E1,-1.059012890E0,-1.097803235E0,2.189946175E0,2.668809564E0
1.915436781E1,-1.056647778E0,-1.162127018E0,2.171712875E0,2.680182931E0
1.915944687E1,-1.056493044E0,-1.144279599E0,2.058201790E0,2.581036218E0
1.916451224E1,-1.049243927E0,-1.161301374E0,1.957179070E0,2.506009499E0
1.916958744E1,-1.039572239E0,-1.215532303E0,1.887745857E0,2.474229909E0
1.917464354E1,-1.032143474E0,-1.271017671E0,1.715854645E0,2.371700494E0
1.917970947E1,-9.911448956E-1,-1.341925144E0,1.494244576E0,2.239620090E0
1.918477671E1,-9.978533983E-1,-1.332184911E0,1.210906982E0,2.058330333E0
1.918985395E1,-9.805166721E-1,-1.385099292E0,8.969516754E-1,1.919488291E0
1.919491494E1,-9.465254545E-1,-1.351522207E0,6.072902679E-1,1.758216193E0
1.919997442E1,-8.744689226E-1,-1.219000459E0,4.063529968E-1,1.554278216E0
1.920504260E1,-8.070367575E-1,-1.114321589E0,3.250102997E-1,1.413737114E0
1.921009468E1,-8.639960885E-1,-1.030284166E0,3.105087280E-1,1.379996513E0
1.921519291E1,-9.254143834E-1,-1.010141015E0,3.436479568E-1,1.412398871E0
1.922026036E1,-1.015281439E0,-9.891731739E-1,4.459037781E-1,1.485964383E0
1.922532677E1,-1.085298300E0,-9.197257757E-1,5.477819443E-1,1.524412333E0
1.923037182E1,-1.056342602E0,-8.668916225E-1,6.302280426E-1,1.504841574E0
1.923545802E1,-9.856707454E-1,-7.831193209E-1,6.622009277E-1,1.422439017E0
1.924052416E1,-9.285029173E-1,-7.356660366E-1,6.366777420E-1,1.344872013E0
1.924555515E1,-9.304851890E-1,-7.005083561E-1,6.733837128E-1,1.345347639E0
1.925062000E1,-9.242608547E-1,-6.991662979E-1,6.812839508E-1,1.344336067E0
1.925568531E1,-8.332982659E-1,-7.220585346E-1,7.585229874E-1,1.338324195E0
1.926075276E1,-7.408839464E-1,-7.142263651E-1,8.307933807E-1,1.322590626E0
1.926585645E1,-7.593218684E-1,-7.554355860E-1,8.456630707E-1,1.364697275E0
1.927089385E1,-8.602741361E-1,-8.404040337E-1,8.677816391E-1,1.483035907E0
1.927595406E1,-9.498764277E-1,-9.043633938E-1,7.487144470E-1,1.510202536E0
1.928102750E1,-1.083710790E0,-9.879449606E-1,5.557098389E-1,1.568208451E0
1.928608656E1,-1.164445758E0,-9.976477623E-1,3.942174911E-1,1.583237951E0
1.929114911E1,-1.238152504E0,-1.029156566E0,2.642507553E-1,1.631567750E0
1.929621708E1,-1.233224273E0,-1.134850860E0,1.465873718E-1,1.682324712E0
1.930128083E1,-1.217217326E0,-1.185768723E0,5.572128296E-2,1.700226557E0
1.930634802E1,-1.065881491E0,-1.179173470E0,-6.112003326E-2,1.590688242E0
1.931144494E1,-9.680622816E-1,-1.155617714E0,-1.585540771E-1,1.515828578E0
1.931649624E1,-8.927067518E-1,-1.107796431E0,-2.557792664E-1,1.445531497E0
1.932156312E1,-8.349618912E-1,-1.061926842E0,-3.121719360E-1,1.386470806E0
1.932662911E1,-8.330954909E-1,-9.987671375E-1,-4.163446426E-1,1.365623211E0
1.933169354E1,-8.392950892E-1,-9.756134748E-1,-4.677858353E-1,1.369328845E0
1.933675927E1,-7.580589056E-1,-8.896477222E-1,-4.234504700E-1,1.243155933E0
1.934182572E1,-7.238479853E-1,-8.440307379E-1,-3.025035858E-1,1.152324699E0
1.934689328E1,-7.150726318E-1,-7.766718864E-1,-2.102737427E-1,1.076458608E0
1.935196302E1,-6.405669451E-1,-6.904122829E-1,-2.461814880E-2,9.421258859E-1
1.935705036E1,-5.937362909E-1,-5.858166218E-1,9.420204163E-2,8.393913999E-1
1.936209099E1,-6.540704370E-1,-5.634622574E-1,1.152496338E-1,8.709651716E-1
1.936715755E1,-6.511263847E-1,-5.924186707E-1,2.157192230E-1,9.063444342E-1
1.937222479E1,-5.918309689E-1,-5.099279881E-1,2.878103256E-1,8.325414297E-1
1.937728843E1,-5.020951033E-1,-4.212710857E-1,3.219022751E-1,7.301985313E-1
1.938235557E1,-4.650843740E-1,-4.484915733E-1,2.844867706E-1,7.059609684E-1
