"t (s)","a (m/s²)"
1.794707078E1,-6.773257256E-2
1.795212411E1,-3.478106856E-1
1.795721708E1,-1.022295803E-1
1.796226421E1,6.262911856E-2
1.796732401E1,-1.655340344E-1
1.797237911E1,-2.674487233E-1
1.797742567E1,2.036261559E-1
1.798250197E1,6.808274984E-1
1.798758380E1,9.524188638E-1
1.799264177E1,1.037834287E0
1.799769536E1,1.166363120E0
1.800275942E1,1.353361487E0
1.800779036E1,1.441295385E0
1.801285494E1,1.446561575E0
1.801792286E1,1.394041896E0
1.802298854E1,7.728230357E-1
1.802805546E1,2.913852632E-1
1.803312739E1,5.997740030E-1
1.803820182E1,1.068826914E0
1.804326744E1,1.244941592E0
1.804832114E1,1.236724734E0
1.805338619E1,1.076763034E0
1.805847286E1,1.330298901E0
1.806360750E1,1.550348043E0
1.806865250E1,1.549921632E0
1.807372234E1,1.476789594E0
1.807877807E1,1.447665334E0
1.808384046E1,1.430738926E0
1.808890874E1,1.755660892E0
1.809397265E1,1.964030743E0
1.809903729E1,1.794119716E0
1.810410354E1,1.734332323E0
1.810917166E1,2.007460117E0
1.811423552E1,2.124120474E0
1.811931317E1,2.177981615E0
1.812440218E1,2.238041639E0
1.812943927E1,2.376815319E0
1.813451421E1,2.526824474E0
1.813958489E1,2.405651093E0
1.814464817E1,2.437829733E0
1.814971614E1,2.703927755E0
1.815475703E1,2.939035892E0
1.815981718E1,2.885740519E0
1.816490885E1,2.807154894E0
1.816994817E1,2.479395628E0
1.817499036E1,2.216067553E0
1.818005234E1,2.217615604E0
1.818512312E1,2.116951466E0
1.819018750E1,2.028834343E0
1.819528250E1,1.865624785E0
1.820034859E1,1.792118430E0
1.820541557E1,1.764521599E0
1.821044343E1,1.746315837E0
1.821554812E1,1.753611088E0
1.822061479E1,1.956211567E0
1.822568145E1,2.203573465E0
1.823070963E1,2.173704624E0
1.823577708E1,2.014371157E0
1.824096880E1,2.352824688E0
1.824596854E1,2.414153576E0
1.825105140E1,2.521559238E0
1.825608500E1,2.683422327E0
1.826116177E1,2.722986698E0
1.826625364E1,2.737893820E0
1.827131124E1,3.033441067E0
1.827639364E1,3.574589491E0
1.828142994E1,3.819345951E0
1.828649625E1,3.839426517E0
1.829156203E1,3.792770624E0
1.829662677E1,3.603122234E0
1.830170072E1,3.510056257E0
1.830676979E1,3.426322460E0
1.831183937E1,3.526774406E0
1.831689286E1,3.532396793E0
1.832197645E1,3.472672939E0
1.832737890E1,3.499024391E0
1.833208900E1,3.540205240E0
1.833713760E1,3.480792761E0
1.834222562E1,3.477377892E0
1.834726588E1,3.537730455E0
1.835235609E1,3.579719782E0
1.835737145E1,3.490167618E0
1.836243552E1,3.243914843E0
1.836750635E1,2.914822102E0
1.837256802E1,2.495485306E0
1.837763630E1,2.274695158E0
1.838270187E1,2.159226656E0
1.838776989E1,2.156372070E0
1.839284875E1,2.050973177E0
1.839790479E1,1.997819662E0
1.840297791E1,1.990707874E0
1.840804380E1,2.017397404E0
1.841309880E1,1.997455835E0
1.841818984E1,1.839415908E0
1.842326328E1,1.634005189E0
1.842837052E1,1.545623183E0
1.843341734E1,1.385905981E0
1.843848239E1,1.346287489E0
1.844355140E1,1.208245039E0
1.844862630E1,8.080449700E-1
1.845369531E1,4.629207253E-1
1.845876208E1,4.523183703E-1
1.846381635E1,1.098785922E-1
1.846888255E1,1.341078728E-1
1.847396078E1,2.938940823E-1
1.847901989E1,2.166627645E-1
1.848408125E1,1.920997798E-1
1.848915005E1,2.201495767E-1
1.849425802E1,2.410391867E-1
1.849929567E1,2.406335175E-1
1.850435843E1,1.232990921E-1
1.850942536E1,9.534104168E-2
1.851448036E1,2.392759174E-1
1.851954098E1,2.315061986E-1
1.852460765E1,1.954585314E-1
1.852967276E1,2.050709128E-1
1.853477927E1,2.143005133E-1
1.853979609E1,2.332953513E-1
1.854482348E1,1.831445396E-1
1.854989130E1,1.806443334E-1
1.855495666E1,2.424850762E-1
1.856003375E1,2.279510945E-1
1.856509291E1,1.823295653E-1
1.857016760E1,1.988734901E-1
1.857522598E1,2.129987925E-1
1.858028822E1,2.080188692E-1
1.858535572E1,2.029900104E-1
1.859042208E1,2.194528878E-1
1.859548796E1,2.095695436E-1
1.860058255E1,1.997484565E-1
1.860570932E1,2.091968656E-1
1.861073947E1,2.210262567E-1
1.861580859E1,1.921140105E-1
1.862087703E1,1.895527691E-1
1.862597302E1,2.060823739E-1
1.863100578E1,1.723484397E-1
1.863607661E1,2.175569683E-1
1.864113885E1,2.052915990E-1
1.864620385E1,2.026142329E-1
1.865130182E1,2.310954481E-1
1.865638281E1,2.188656926E-1
1.866140442E1,2.329685092E-1
1.866648661E1,2.111637145E-1
1.867154307E1,2.062383592E-1
1.867662604E1,2.131743431E-1
1.868168942E1,2.153165638E-1
1.868674958E1,2.127262056E-1
1.869180328E1,1.884520352E-1
1.869685421E1,2.074276805E-1
1.870193083E1,2.048501074E-1
1.870734624E1,2.117384970E-1
1.871218651E1,1.971368194E-1
1.871708239E1,2.114640325E-1
1.872218442E1,2.160010338E-1
1.872722541E1,2.062293589E-1
1.873231723E1,2.011500746E-1
1.873734645E1,1.816757619E-1
1.874241484E1,2.054478228E-1
1.874748104E1,2.148297429E-1
1.875255114E1,1.906051636E-1
1.875762348E1,1.783235520E-1
1.876268703E1,1.804595590E-1
1.876775135E1,2.017854005E-1
1.877281312E1,1.823595464E-1
1.877788640E1,1.654056609E-1
1.878302770E1,1.915861815E-1
1.878806677E1,2.009328157E-1
1.879313124E1,1.887380183E-1
1.879819895E1,1.909134984E-1
1.880326744E1,1.930336952E-1
1.880833885E1,1.903164089E-1
1.881339854E1,2.212550491E-1
1.881847145E1,1.731472909E-1
1.882353187E1,1.873020530E-1
1.882860885E1,1.942670643E-1
1.883366338E1,2.060109526E-1
1.883873203E1,1.985948086E-1
1.884379828E1,1.912902445E-1
1.884886302E1,1.982502192E-1
1.885395744E1,2.028118372E-1
1.885902630E1,1.797606498E-1
1.886408385E1,1.972336173E-1
1.886914375E1,1.979295611E-1
1.887419770E1,1.724941134E-1
1.887925411E1,1.663816571E-1
1.888432833E1,1.936194599E-1
1.888938151E1,1.730670333E-1
1.889445874E1,1.882227957E-1
1.889947286E1,1.795488596E-1
1.890453614E1,1.971277595E-1
1.890960494E1,1.716936082E-1
1.891467005E1,1.439996064E-1
1.891973567E1,1.641514003E-1
1.892480255E1,1.771049201E-1
1.892987005E1,1.565833688E-1
1.893494036E1,1.742989123E-1
1.894001354E1,1.657881141E-1
1.894507630E1,1.572986990E-1
1.895013468E1,1.631879210E-1
1.895520005E1,1.309126616E-1
1.896027411E1,1.678490937E-1
1.896542177E1,1.569672823E-1
1.897045473E1,1.650764048E-1
1.897552119E1,1.376407444E-1
1.898058765E1,1.388412416E-1
1.898565953E1,1.472573280E-1
1.899077057E1,1.556065232E-1
1.899578400E1,1.637815833E-1
1.900084973E1,1.838674247E-1
1.900591624E1,1.420740634E-1
1.901098645E1,1.455609798E-1
1.901605223E1,1.491257846E-1
1.902111802E1,1.480114013E-1
1.902620015E1,1.444708407E-1
1.903125578E1,1.527878046E-1
1.903632838E1,1.302056909E-1
1.904139427E1,1.290351450E-1
1.904645963E1,1.374313086E-1
1.905154583E1,1.196761131E-1
1.905659135E1,1.566515267E-1
1.906164994E1,1.505616754E-1
1.906669661E1,1.467943788E-1
1.907177604E1,1.217849106E-1
1.907679656E1,1.066439971E-1
1.908186140E1,1.485363841E-1
1.908692890E1,1.330667734E-1
1.909199088E1,1.272282153E-1
1.909706416E1,1.355871558E-1
1.910214041E1,1.225983799E-1
1.910720166E1,1.121974587E-1
1.911225739E1,1.184624732E-1
1.911732562E1,1.317472607E-1
1.912239171E1,1.258675903E-1
1.912746463E1,1.225194484E-1
1.913252192E1,1.239420921E-1
1.913760067E1,1.371785849E-1
1.914268395E1,1.099260002E-1
1.914778218E1,1.067084223E-1
1.915284833E1,1.104821116E-1
1.915791177E1,1.119009554E-1
1.916297645E1,1.062908918E-1
1.916805005E1,1.197320074E-1
1.917311150E1,1.258795857E-1
1.917817463E1,9.871840477E-2
1.918324427E1,1.145981103E-1
1.918833885E1,1.041100919E-1
1.919337526E1,9.370717406E-2
1.919844078E1,1.048748344E-1
1.920350828E1,1.181632429E-1
1.920858333E1,1.028892249E-1
1.921368906E1,1.138785481E-1
1.921874135E1,1.011225581E-1
1.922378692E1,7.886412740E-2
1.922885333E1,8.519591391E-2
1.923392578E1,9.168352187E-2
1.923894968E1,8.148497343E-2
1.924401500E1,1.141343415E-1
1.924909265E1,1.012774110E-1
1.925418692E1,1.003998518E-1
1.925918635E1,8.527703583E-2
1.926424656E1,8.690859377E-2
1.926931651E1,6.488080323E-2
1.927438078E1,9.756959975E-2
1.927945031E1,9.910133481E-2
1.928451541E1,9.354583919E-2
1.928957947E1,8.566108346E-2
1.929464640E1,8.031919599E-2
1.929972197E1,9.635230899E-2
1.930478187E1,8.855094016E-2
1.930985479E1,6.650418043E-2
1.931491546E1,6.359051168E-2
1.932001432E1,9.153343737E-2
1.932514020E1,7.173261046E-2
1.933016692E1,9.015771747E-2
1.933523072E1,1.203619242E-1
1.934030031E1,7.197125256E-2
1.934536640E1,6.426629424E-2
1.935043442E1,8.972930908E-2
1.935549994E1,1.079551578E-1
1.936056473E1,8.094069362E-2
1.936562968E1,8.725520968E-2
1.937070041E1,6.981907785E-2
1.937576510E1,7.638262212E-2
1.938083536E1,8.763988316E-2
1.938590765E1,8.687078953E-2
1.939096270E1,7.428787649E-2
1.939605213E1,1.116989255E-1
1.940110708E1,8.935494721E-2
1.940621859E1,6.962494552E-2
1.941121458E1,9.756968915E-2
1.941627322E1,9.915085137E-2
1.942134588E1,8.646570146E-2
1.942642140E1,8.582417667E-2
1.943143697E1,7.553008199E-2
1.943650656E1,7.249440253E-2
1.944156984E1,1.122905016E-1
1.944667463E1,7.563552260E-2
1.945174130E1,5.602499843E-2
1.945680822E1,7.933223248E-2
1.946183593E1,1.094682813E-1
1.946695666E1,6.338977814E-2
1.947197031E1,5.099976063E-2
1.947704963E1,9.335057437E-2
1.948210697E1,6.165735424E-2
1.948720276E1,5.171804130E-2
1.949225348E1,7.031004131E-2
1.949731208E1,8.167257905E-2
1.950240500E1,6.195412576E-2
1.950753156E1,8.040566742E-2
1.951255614E1,7.500578463E-2
1.951764150E1,6.975580752E-2
1.952269333E1,6.692959368E-2
1.952778265E1,6.877158582E-2
1.953282177E1,4.446442425E-2
1.953788536E1,9.642653167E-2
1.954295286E1,7.193851471E-2
1.954803604E1,5.472642183E-2
1.955308302E1,8.749198914E-2
1.955815057E1,8.208271861E-2
1.956321578E1,6.003494561E-2
1.956828854E1,4.999910295E-2
1.957336041E1,5.910602212E-2
1.957844703E1,4.200088978E-2
1.958349885E1,7.973280549E-2
1.958856161E1,8.151474595E-2
1.959364864E1,4.754708707E-2
1.959866677E1,6.369754672E-2
1.960373005E1,6.318546832E-2
1.960880718E1,5.074514449E-2
1.961389463E1,1.470537484E-2
1.961889885E1,5.988577008E-2
1.962396135E1,4.763460159E-2
1.962902739E1,6.146015227E-2
1.963409510E1,6.334228814E-2
1.963915864E1,4.853051901E-2
1.964422505E1,5.284379423E-2
1.964929276E1,6.424510479E-2
1.965437166E1,4.467462003E-2
1.965942739E1,6.802439690E-2
1.966450005E1,4.604160786E-2
1.966956979E1,6.699904799E-2
1.967462713E1,3.795032203E-2
1.967968645E1,5.903263390E-2
1.968485343E1,5.380874872E-2
1.968987854E1,6.050291657E-2
1.969494177E1,5.046054721E-2
1.970001109E1,4.525558650E-2
1.970507515E1,6.400570273E-2
1.971014213E1,5.399157107E-2
1.971521187E1,4.638163745E-2
1.972028828E1,3.661625087E-2
1.972535109E1,6.489105523E-2
1.973040604E1,4.773758352E-2
1.973547458E1,4.022660851E-2
1.974054302E1,4.234050214E-2
1.974560854E1,4.206119478E-2
1.975067781E1,4.415446520E-2
1.975574229E1,3.678287566E-2
1.976083734E1,6.500700116E-2
1.976589229E1,4.068456590E-2
1.977095583E1,6.169201434E-2
1.977599359E1,3.743854165E-2
1.978104984E1,4.200038314E-2
1.978611729E1,2.736644447E-2
1.979118317E1,2.953799069E-2
1.979622145E1,3.886184096E-2
1.980131984E1,5.048967898E-2
1.980634843E1,3.336060047E-2
1.981141567E1,2.592259645E-2
1.981648130E1,5.893075466E-2
1.982154947E1,3.945410252E-2
1.982661406E1,3.671643138E-2
1.983168072E1,4.588186741E-2
1.983674718E1,4.794861376E-2
1.984181380E1,2.381773293E-2
1.984700260E1,4.027539492E-2
1.985194609E1,3.996065259E-2
1.985704369E1,3.964383900E-2
1.986208468E1,3.689944744E-2
1.986722239E1,4.621884227E-2
1.987227968E1,5.772744119E-2
1.987732750E1,4.052980244E-2
1.988239828E1,3.303469718E-2
1.988748755E1,4.708918929E-2
1.989253244E1,4.904435575E-2
1.989759770E1,5.092571676E-2
1.990266484E1,3.151844442E-2
1.990772416E1,9.902626276E-3
1.991279843E1,-6.842076778E-3
1.991789109E1,2.411311865E-2
1.992293833E1,3.586311638E-2
1.992800494E1,3.553353250E-2
1.993307302E1,2.564974129E-2
1.993816489E1,3.495965898E-2
1.994321333E1,3.473632038E-2
1.994827348E1,5.114641786E-2
1.995335557E1,2.222988009E-2
1.995837786E1,3.642244637E-2
1.996344093E1,6.469619274E-2
1.996853255E1,4.755249619E-2
1.997361671E1,3.287483752E-2
1.997860494E1,3.019769490E-2
1.998367343E1,2.521374822E-2
1.998874234E1,3.695222735E-2
1.999380510E1,3.898648918E-2
1.999890869E1,2.449049056E-2
2.000397354E1,3.143443167E-2
2.000900354E1,2.179247141E-2
2.001406937E1,-2.177879214E-3
2.001913572E1,1.686862111E-2
2.002421307E1,1.917730272E-2
2.002927020E1,1.185491681E-2
2.003434723E1,2.225860953E-3
2.003942505E1,2.355636656E-2
2.004457156E1,3.055869043E-2
2.004959333E1,4.220031202E-2
2.005468750E1,8.560240269E-3
2.005972375E1,2.276340127E-2
2.006479151E1,5.347977579E-2
2.006985005E1,6.245355308E-2
2.007494880E1,9.690150619E-3
2.007998989E1,3.808528185E-2
2.008505802E1,6.149519980E-2
2.009012390E1,1.818969846E-2
2.009518932E1,3.463084996E-2
2.010025489E1,3.431154788E-2
2.010532302E1,3.404970467E-2
2.011041729E1,5.749042332E-2
2.011548177E1,1.891461015E-2
2.012053276E1,2.827519178E-2
2.012560046E1,4.706528783E-2
2.013066427E1,1.818802953E-2
2.013570901E1,2.507528663E-2
2.014076348E1,1.532821357E-2
2.014583484E1,4.852895439E-2
2.015090150E1,4.328796268E-2
2.015594182E1,2.512544394E-3
2.016100692E1,1.686781645E-2
2.016606859E1,1.199758053E-2
2.017114150E1,4.987542331E-2
2.017619968E1,5.185405910E-2
2.018125880E1,8.680969477E-3
2.018632750E1,-1.037424803E-2
2.019139447E1,1.338206232E-2
2.019645906E1,3.218936920E-2
2.020152755E1,1.763716340E-2
2.020659135E1,5.639225245E-3
2.021165744E1,-3.885850310E-3
2.021672750E1,1.052552462E-2
2.022182598E1,3.664274514E-2
2.022695276E1,3.144972026E-2
2.023197687E1,2.707690001E-3
2.023704307E1,9.934753180E-3
2.024211098E1,2.691969275E-3
2.024718921E1,9.762689471E-3
2.025225421E1,-2.125486732E-3
2.025729932E1,9.783312678E-3
2.026237781E1,2.872221172E-2
2.026746229E1,2.380295098E-2
2.027250150E1,2.842615545E-2
2.027757385E1,2.350652218E-2
2.028264052E1,4.272937775E-3
2.028770791E1,1.143750548E-2
2.029278432E1,2.318911254E-2
2.029783874E1,-8.448213339E-4
2.030292463E1,1.348659396E-2
2.030798505E1,2.046748996E-2
2.031302302E1,1.313713193E-2
2.031810427E1,2.957068384E-2
2.032316708E1,-1.588419080E-3
2.032822437E1,8.737593889E-4
2.033329442E1,-6.186529994E-3
2.033831833E1,-1.362666488E-3
2.034338390E1,3.187549114E-2
2.034845223E1,1.969614625E-2
2.035352364E1,1.474753022E-2
2.035859776E1,1.934494078E-2
2.036366026E1,2.643327415E-2
2.036871791E1,1.678159833E-2
2.037378354E1,-1.416668296E-2
2.037884864E1,1.680263877E-2
2.038391713E1,3.800906241E-2
2.038898484E1,4.236051440E-2
2.039404812E1,1.832829416E-2
2.039914755E1,3.007212281E-2
2.040430874E1,8.513927460E-3
2.040930406E1,6.132110953E-3
2.041436822E1,2.044925094E-2
2.041943406E1,3.723606467E-3
2.042449942E1,-8.218467236E-3
2.042956598E1,2.275340259E-2
2.043463723E1,5.341504514E-2
2.043970088E1,7.321387529E-4
2.044476703E1,-4.003614187E-3
2.044983166E1,-1.334677637E-2
2.045492869E1,1.777286828E-2
2.045996682E1,5.719184875E-3
2.046503229E1,5.700901151E-3
2.047011135E1,1.987582445E-2
2.047517145E1,3.640973568E-2
2.048024687E1,9.994208813E-3
2.048530755E1,2.180999517E-2
2.049037421E1,1.927147806E-2
2.049543718E1,3.348971903E-2
2.050048020E1,1.897872984E-2
2.050554427E1,-9.664475918E-3
2.051061979E1,1.181203127E-2
2.051564656E1,2.117997408E-2
2.052074442E1,-5.121678114E-4
2.052577260E1,-9.991422296E-3
2.053087713E1,1.391862333E-2
2.053590458E1,1.946195960E-3
2.054100921E1,6.755173206E-3
2.054604885E1,2.571919560E-2
2.055110484E1,-5.526393652E-4
2.055617979E1,1.616241038E-2
2.056124046E1,1.366825402E-2
2.056634197E1,1.589360833E-2
2.057136968E1,-8.516311646E-4
2.057643864E1,2.060355246E-2
2.058159322E1,1.094609499E-2
2.058663234E1,2.507489920E-2
2.059168645E1,1.533047855E-2
2.059675984E1,2.472633123E-2
2.060182541E1,-8.713185787E-3
2.060690875E1,3.261283040E-3
2.061195666E1,1.032480597E-2
2.061702421E1,-8.752107620E-3
2.062209192E1,5.595475435E-3
2.062718104E1,1.749776304E-2
2.063222281E1,2.692991495E-2
2.063728677E1,5.412250757E-4
2.064235468E1,2.425606549E-2
2.064743963E1,1.225005090E-2
2.065249385E1,9.637787938E-3
2.065758687E1,2.609489858E-2
2.066263374E1,1.634205878E-2
2.066770156E1,2.097836137E-2
2.067277937E1,8.941978216E-3
2.067780427E1,-1.254548132E-2
2.068286781E1,4.154458642E-3
2.068794546E1,2.077005804E-2
2.069305015E1,3.481926024E-2
2.069803427E1,2.024564147E-2
2.070309755E1,5.845114589E-3
2.070816500E1,1.064106822E-3
2.071323067E1,1.290485263E-2
2.071829447E1,1.524902880E-2
2.072336088E1,3.161385655E-3
2.072842692E1,-1.644104719E-3
2.073353213E1,1.037929952E-2
2.073856687E1,5.302460492E-2
2.074362677E1,7.359459996E-3
2.074870661E1,1.876503229E-4
2.075375984E1,2.628371119E-2
2.075883380E1,2.138194442E-2
2.076397500E1,2.835480869E-2
2.076901307E1,-1.477542520E-2
2.077408083E1,1.149737835E-2
2.077914656E1,1.918166876E-3
2.078422786E1,1.147809625E-2
2.078928770E1,1.794889569E-3
2.079434494E1,6.500348449E-3
2.079940781E1,-8.179992437E-4
2.080447484E1,6.334200501E-3
2.080954197E1,8.730515838E-3
2.081460703E1,2.055422962E-2
2.081967375E1,8.524000645E-3
2.082474270E1,-1.053521037E-2
2.082983067E1,-9.237676859E-4
2.083489442E1,2.048519254E-2
2.083996083E1,2.033323050E-2
2.084503739E1,1.175612211E-3
2.085007208E1,2.256165445E-2
2.085512875E1,9.111166000E-4
2.086018479E1,1.750163734E-2
2.086525041E1,2.930168808E-2
2.087031708E1,1.477089524E-2
2.087538994E1,-1.964822412E-3
2.088041937E1,2.177378535E-2
2.088548656E1,2.661600709E-3
2.089055140E1,1.691405475E-2
2.089561781E1,1.917006075E-2
2.090068401E1,-1.180346310E-2
2.090575145E1,-4.507601261E-3
2.091081703E1,3.519207239E-4
2.091588526E1,5.116179585E-3
2.092096130E1,-4.407167435E-3
2.092601833E1,1.233175397E-2
2.093109359E1,5.121171474E-3
2.093615322E1,7.415384054E-3
2.094122072E1,7.372349501E-3
2.094638578E1,-6.870046258E-3
2.095140604E1,1.939101517E-2
2.095647578E1,1.692481339E-2
2.096153729E1,-4.681497812E-3
2.096660812E1,4.930630326E-3
2.097167239E1,4.291954637E-2
2.097673786E1,1.164653897E-2
2.098180583E1,4.491135478E-3
2.098689671E1,-1.737475395E-4
2.099194843E1,-9.601131082E-3
2.099700036E1,9.507179260E-3
2.100206656E1,3.785154223E-2
2.100715942E1,8.998766541E-3
2.101220359E1,1.706749201E-3
2.101726296E1,8.780509233E-3
2.102234734E1,1.115137339E-2
2.102739400E1,-1.273280382E-2
2.103245015E1,-1.978397369E-2
2.103751395E1,6.530538201E-3
2.104259213E1,1.842488348E-2
2.104765203E1,1.591452956E-2
2.105272796E1,2.049952745E-2
2.105774260E1,1.797173917E-2
2.106284515E1,1.552048326E-2
2.106787385E1,-8.296489716E-3
2.107294390E1,3.770798445E-3
2.107801390E1,-3.420636058E-3
2.108307458E1,5.972519517E-3
2.108814098E1,2.014525235E-2
2.109321135E1,3.429888189E-2
2.109828291E1,2.215415239E-2
2.110334203E1,-2.324840426E-2
2.110840562E1,-3.496304154E-2
2.111347255E1,1.286046207E-2
2.111855130E1,-1.528054476E-3
2.112369156E1,-2.276496589E-2
2.112873755E1,1.198798418E-3
2.113379098E1,3.479063511E-3
2.113885666E1,-1.321205497E-2
2.114392713E1,1.315473020E-2
2.114899687E1,-3.457888961E-3
2.115405671E1,3.697378933E-2
2.115912473E1,1.773758233E-2
2.116419145E1,-8.462324739E-3
2.116925802E1,3.686909378E-2
2.117432624E1,-6.173759699E-3
2.117938671E1,-6.100922823E-3
2.118447302E1,1.095354557E-3
2.118952432E1,1.768173277E-2
2.119459666E1,-1.500681043E-3
2.119966692E1,5.712017417E-3
2.120473203E1,1.054379344E-2
2.120979921E1,1.761190593E-2
2.121484630E1,3.227964044E-3
2.121990052E1,3.323778510E-3
2.122496432E1,2.712492645E-2
2.123003072E1,6.904304028E-4
2.123507442E1,-1.359646022E-2
2.124013744E1,2.919107676E-2
2.124520796E1,-6.715998054E-3
2.125030015E1,1.710888743E-2
2.125536890E1,4.305587709E-2
2.126043270E1,-1.435448229E-2
2.126549880E1,4.057230055E-2
2.127056604E1,4.509767890E-2
2.127559447E1,5.897529423E-2
2.128066343E1,1.602931321E-2
2.128572885E1,-8.108420670E-2
2.129079604E1,-5.420935154E-2
2.129586130E1,6.266778708E-2
2.130095942E1,-1.612341404E-2
2.130611958E1,-1.767098904E-3
2.131111786E1,3.627473116E-2
2.131618802E1,6.684511900E-4
2.132128338E1,1.762236655E-2
2.132631609E1,8.240297437E-3
2.133138135E1,-1.769326627E-2
2.133644687E1,-3.395266831E-2
2.134151234E1,-1.443818212E-2
2.134657932E1,-4.718901217E-2
2.135164536E1,-1.484815329E-1
2.135671187E1,7.510707378E-1
2.136177755E1,1.274294496E0
2.136685515E1,9.275013208E-1
2.137192026E1,3.914380968E-1
2.137697677E1,-1.699309051E-1
2.138206296E1,-8.228704929E-1
2.138728317E1,-9.631422758E-1
2.139217994E1,-5.064167976E-1
2.139722281E1,-1.041615009E-2
2.140230432E1,8.625206351E-2
2.140735369E1,1.497949660E-1
2.141244229E1,2.704405785E-1
2.141745802E1,2.732075751E-1
2.142252020E1,2.948079109E-1
2.142759135E1,2.045945823E-1
2.143265255E1,2.814557552E-1
2.143771859E1,4.594434500E-1
2.144278505E1,4.740657508E-1
2.144785192E1,3.751410544E-1
2.145292828E1,3.720514774E-1
2.145799671E1,4.181469381E-1
2.146306083E1,5.968292952E-1
2.146811864E1,8.077231646E-1
2.147318427E1,8.670482635E-1
2.147826770E1,9.735474586E-1
2.148335317E1,1.145729184E0
2.148845614E1,1.237969518E0
2.149350817E1,1.320463777E0
2.149857312E1,1.461874962E0
2.150363770E1,1.549425602E0
2.150871541E1,1.614464998E0
2.151376927E1,1.653358579E0
2.151881869E1,1.715729237E0
2.152392020E1,1.753344774E0
2.152894713E1,1.909936547E0
2.153402093E1,1.965639234E0
2.153910911E1,1.955296516E0
2.154417098E1,1.930831075E0
2.154923354E1,2.087840557E0
2.155428510E1,2.155184746E0
2.155937598E1,2.244648695E0
2.156444526E1,2.376912355E0
2.156951401E1,2.305570841E0
2.157457234E1,2.313568830E0
2.157961348E1,2.347887039E0
2.158468953E1,2.454499483E0
2.158974734E1,2.521704435E0
2.159485781E1,2.618448019E0
2.159984671E1,2.582752228E0
2.160491130E1,2.635500431E0
2.160997875E1,2.826073647E0
2.161505093E1,2.713571072E0
2.162011755E1,2.773349524E0
2.162518343E1,3.395734310E0
2.163024260E1,3.460932493E0
2.163534515E1,3.228561640E0
2.164037302E1,3.397191048E0
2.164543843E1,3.892606974E0
2.165054380E1,4.411403179E0
2.165557328E1,4.331575394E0
2.166067395E1,4.344946384E0
2.166582859E1,4.406819344E0
2.167084843E1,4.366276264E0
2.167593531E1,4.490602016E0
2.168096114E1,4.502480507E0
2.168603015E1,4.267402172E0
2.169109348E1,3.933867455E0
2.169616109E1,3.790416479E0
